Zeit_ID,Jahr,Monat,Stunde,Wochentag
6072,2021,1,3,Mittwoch
6073,2021,1,3,Donnerstag
6074,2021,1,3,Freitag
6075,2021,1,3,Samstag
6076,2021,1,3,Sonntag
6077,2021,1,4,Montag
6078,2021,1,4,Dienstag
6079,2021,1,4,Mittwoch
6080,2021,1,4,Donnerstag
6081,2021,1,4,Freitag
6082,2021,1,4,Samstag
6083,2021,1,4,Sonntag
6084,2021,1,5,Montag
6085,2021,1,5,Dienstag
6086,2021,1,5,Mittwoch
6087,2021,1,5,Donnerstag
6088,2021,1,5,Freitag
6089,2021,1,5,Samstag
6090,2021,1,5,Sonntag
6091,2021,1,6,Montag
6092,2021,1,6,Dienstag
6093,2021,1,6,Mittwoch
6094,2021,1,6,Donnerstag
6095,2021,1,6,Freitag
6096,2021,1,6,Samstag
6097,2021,1,6,Sonntag
6098,2021,1,7,Montag
6099,2021,1,7,Dienstag
6100,2021,1,7,Mittwoch
6101,2021,1,7,Donnerstag
6102,2021,1,7,Freitag
6103,2021,1,7,Samstag
6104,2021,1,7,Sonntag
6105,2021,1,8,Montag
6106,2021,1,8,Dienstag
6107,2021,1,8,Mittwoch
6108,2021,1,8,Donnerstag
6109,2021,1,8,Freitag
6110,2021,1,8,Samstag
6111,2021,1,8,Sonntag
6112,2021,1,9,Montag
6113,2021,1,9,Dienstag
6114,2021,1,9,Mittwoch
6115,2021,1,9,Donnerstag
6116,2021,1,9,Freitag
6117,2021,1,9,Samstag
6118,2021,1,9,Sonntag
6119,2021,1,10,Montag
6120,2021,1,10,Dienstag
6121,2021,1,10,Mittwoch
6122,2021,1,10,Donnerstag
6123,2021,1,10,Freitag
6124,2021,1,10,Samstag
6125,2021,1,10,Sonntag
6126,2021,1,11,Montag
6127,2021,1,11,Dienstag
6128,2021,1,11,Mittwoch
6129,2021,1,11,Donnerstag
6130,2021,1,11,Freitag
6131,2021,1,11,Samstag
6132,2021,1,11,Sonntag
6133,2021,1,12,Montag
6134,2021,1,12,Dienstag
6135,2021,1,12,Mittwoch
6136,2021,1,12,Donnerstag
6137,2021,1,12,Freitag
6138,2021,1,12,Samstag
6139,2021,1,12,Sonntag
6140,2021,1,13,Montag
6141,2021,1,13,Dienstag
6142,2021,1,13,Mittwoch
6143,2021,1,13,Donnerstag
6144,2021,1,13,Freitag
6145,2021,1,13,Samstag
6146,2021,1,13,Sonntag
6147,2021,1,14,Montag
6148,2021,1,14,Dienstag
6149,2021,1,14,Mittwoch
6150,2021,1,14,Donnerstag
6151,2021,1,14,Freitag
6152,2021,1,14,Samstag
6153,2021,1,14,Sonntag
6154,2021,1,15,Montag
6155,2021,1,15,Dienstag
6156,2021,1,15,Mittwoch
6157,2021,1,15,Donnerstag
6158,2021,1,15,Freitag
6159,2021,1,15,Samstag
6160,2021,1,15,Sonntag
6161,2021,1,16,Montag
6162,2021,1,16,Dienstag
6163,2021,1,16,Mittwoch
6164,2021,1,16,Donnerstag
6165,2021,1,16,Freitag
6166,2021,1,16,Samstag
6167,2021,1,16,Sonntag
6168,2021,1,17,Montag
6169,2021,1,17,Dienstag
6170,2021,1,17,Mittwoch
6171,2021,1,17,Donnerstag
6172,2021,1,17,Freitag
6173,2021,1,17,Samstag
6174,2021,1,17,Sonntag
6175,2021,1,18,Montag
6176,2021,1,18,Dienstag
6177,2021,1,18,Mittwoch
6178,2021,1,18,Donnerstag
6179,2021,1,18,Freitag
6180,2021,1,18,Samstag
6181,2021,1,18,Sonntag
6182,2021,1,19,Montag
6183,2021,1,19,Dienstag
6184,2021,1,19,Mittwoch
6185,2021,1,19,Donnerstag
6186,2021,1,19,Freitag
6187,2021,1,19,Samstag
6188,2021,1,19,Sonntag
6189,2021,1,20,Montag
6190,2021,1,20,Dienstag
6191,2021,1,20,Mittwoch
6192,2021,1,20,Donnerstag
6193,2021,1,20,Freitag
6194,2021,1,20,Samstag
6195,2021,1,20,Sonntag
6196,2021,1,21,Montag
6197,2021,1,21,Dienstag
6198,2021,1,21,Mittwoch
6199,2021,1,21,Donnerstag
6200,2021,1,21,Freitag
6201,2021,1,21,Samstag
6202,2021,1,21,Sonntag
6203,2021,1,22,Montag
6204,2021,1,22,Dienstag
6205,2021,1,22,Mittwoch
6206,2021,1,22,Donnerstag
6207,2021,1,22,Freitag
6208,2021,1,22,Samstag
6209,2021,1,22,Sonntag
6210,2021,1,23,Montag
6211,2021,1,23,Dienstag
6212,2021,1,23,Mittwoch
6213,2021,1,23,Donnerstag
6214,2021,1,23,Freitag
6215,2021,1,23,Samstag
6216,2021,1,23,Sonntag
6217,2021,2,0,Montag
6218,2021,2,0,Dienstag
6219,2021,2,0,Mittwoch
6220,2021,2,0,Donnerstag
6221,2021,2,0,Freitag
6222,2021,2,0,Samstag
6223,2021,2,0,Sonntag
6224,2021,2,1,Montag
6225,2021,2,1,Dienstag
6226,2021,2,1,Mittwoch
6227,2021,2,1,Donnerstag
6228,2021,2,1,Freitag
6229,2021,2,1,Samstag
6230,2021,2,1,Sonntag
6231,2021,2,2,Montag
6232,2021,2,2,Dienstag
6233,2021,2,2,Mittwoch
6234,2021,2,2,Donnerstag
6235,2021,2,2,Freitag
6236,2021,2,2,Samstag
6237,2021,2,2,Sonntag
6238,2021,2,3,Montag
6239,2021,2,3,Dienstag
6240,2021,2,3,Mittwoch
6241,2021,2,3,Donnerstag
6242,2021,2,3,Freitag
6243,2021,2,3,Samstag
6244,2021,2,3,Sonntag
6245,2021,2,4,Montag
6246,2021,2,4,Dienstag
6247,2021,2,4,Mittwoch
6248,2021,2,4,Donnerstag
6249,2021,2,4,Freitag
6250,2021,2,4,Samstag
6251,2021,2,4,Sonntag
6252,2021,2,5,Montag
6253,2021,2,5,Dienstag
6254,2021,2,5,Mittwoch
6255,2021,2,5,Donnerstag
6256,2021,2,5,Freitag
6257,2021,2,5,Samstag
6258,2021,2,5,Sonntag
6259,2021,2,6,Montag
6260,2021,2,6,Dienstag
6261,2021,2,6,Mittwoch
6262,2021,2,6,Donnerstag
6263,2021,2,6,Freitag
6264,2021,2,6,Samstag
6265,2021,2,6,Sonntag
6266,2021,2,7,Montag
6267,2021,2,7,Dienstag
6268,2021,2,7,Mittwoch
6269,2021,2,7,Donnerstag
6270,2021,2,7,Freitag
6271,2021,2,7,Samstag
6272,2021,2,7,Sonntag
6273,2021,2,8,Montag
6274,2021,2,8,Dienstag
6275,2021,2,8,Mittwoch
6276,2021,2,8,Donnerstag
6277,2021,2,8,Freitag
6278,2021,2,8,Samstag
6279,2021,2,8,Sonntag
6280,2021,2,9,Montag
6281,2021,2,9,Dienstag
6282,2021,2,9,Mittwoch
6283,2021,2,9,Donnerstag
6284,2021,2,9,Freitag
6285,2021,2,9,Samstag
6286,2021,2,9,Sonntag
6287,2021,2,10,Montag
6288,2021,2,10,Dienstag
6289,2021,2,10,Mittwoch
6290,2021,2,10,Donnerstag
6291,2021,2,10,Freitag
6292,2021,2,10,Samstag
6293,2021,2,10,Sonntag
6294,2021,2,11,Montag
6295,2021,2,11,Dienstag
6296,2021,2,11,Mittwoch
6297,2021,2,11,Donnerstag
6298,2021,2,11,Freitag
6299,2021,2,11,Samstag
6300,2021,2,11,Sonntag
6301,2021,2,12,Montag
6302,2021,2,12,Dienstag
6303,2021,2,12,Mittwoch
6304,2021,2,12,Donnerstag
6305,2021,2,12,Freitag
6306,2021,2,12,Samstag
6307,2021,2,12,Sonntag
6308,2021,2,13,Montag
6309,2021,2,13,Dienstag
6310,2021,2,13,Mittwoch
6311,2021,2,13,Donnerstag
6312,2021,2,13,Freitag
6313,2021,2,13,Samstag
6314,2021,2,13,Sonntag
6315,2021,2,14,Montag
6316,2021,2,14,Dienstag
6317,2021,2,14,Mittwoch
6318,2021,2,14,Donnerstag
6319,2021,2,14,Freitag
6320,2021,2,14,Samstag
6321,2021,2,14,Sonntag
6322,2021,2,15,Montag
6323,2021,2,15,Dienstag
6324,2021,2,15,Mittwoch
6325,2021,2,15,Donnerstag
6326,2021,2,15,Freitag
6327,2021,2,15,Samstag
6328,2021,2,15,Sonntag
6329,2021,2,16,Montag
6330,2021,2,16,Dienstag
6331,2021,2,16,Mittwoch
6332,2021,2,16,Donnerstag
6333,2021,2,16,Freitag
6334,2021,2,16,Samstag
6335,2021,2,16,Sonntag
6336,2021,2,17,Montag
6337,2021,2,17,Dienstag
6338,2021,2,17,Mittwoch
6339,2021,2,17,Donnerstag
6340,2021,2,17,Freitag
6341,2021,2,17,Samstag
6342,2021,2,17,Sonntag
6343,2021,2,18,Montag
6344,2021,2,18,Dienstag
6345,2021,2,18,Mittwoch
6346,2021,2,18,Donnerstag
6347,2021,2,18,Freitag
6348,2021,2,18,Samstag
6349,2021,2,18,Sonntag
6350,2021,2,19,Montag
6351,2021,2,19,Dienstag
6352,2021,2,19,Mittwoch
6353,2021,2,19,Donnerstag
6354,2021,2,19,Freitag
6355,2021,2,19,Samstag
6356,2021,2,19,Sonntag
6357,2021,2,20,Montag
6358,2021,2,20,Dienstag
6359,2021,2,20,Mittwoch
6360,2021,2,20,Donnerstag
6361,2021,2,20,Freitag
6362,2021,2,20,Samstag
6363,2021,2,20,Sonntag
6364,2021,2,21,Montag
6365,2021,2,21,Dienstag
6366,2021,2,21,Mittwoch
6367,2021,2,21,Donnerstag
6368,2021,2,21,Freitag
6369,2021,2,21,Samstag
6370,2021,2,21,Sonntag
6371,2021,2,22,Montag
6372,2021,2,22,Dienstag
6373,2021,2,22,Mittwoch
6374,2021,2,22,Donnerstag
6375,2021,2,22,Freitag
6376,2021,2,22,Samstag
6377,2021,2,22,Sonntag
6378,2021,2,23,Montag
6379,2021,2,23,Dienstag
6380,2021,2,23,Mittwoch
6381,2021,2,23,Donnerstag
6382,2021,2,23,Freitag
6383,2021,2,23,Samstag
6384,2021,2,23,Sonntag
6385,2021,3,0,Montag
6386,2021,3,0,Dienstag
6387,2021,3,0,Mittwoch
6388,2021,3,0,Donnerstag
6389,2021,3,0,Freitag
6390,2021,3,0,Samstag
6391,2021,3,0,Sonntag
6392,2021,3,1,Montag
6393,2021,3,1,Dienstag
6394,2021,3,1,Mittwoch
6395,2021,3,1,Donnerstag
6396,2021,3,1,Freitag
6397,2021,3,1,Samstag
6398,2021,3,1,Sonntag
6399,2021,3,2,Montag
6400,2021,3,2,Dienstag
6401,2021,3,2,Mittwoch
6402,2021,3,2,Donnerstag
6403,2021,3,2,Freitag
6404,2021,3,2,Samstag
6405,2021,3,2,Sonntag
6406,2021,3,3,Montag
6407,2021,3,3,Dienstag
6408,2021,3,3,Mittwoch
6409,2021,3,3,Donnerstag
6410,2021,3,3,Freitag
6411,2021,3,3,Samstag
6412,2021,3,3,Sonntag
6413,2021,3,4,Montag
6414,2021,3,4,Dienstag
6415,2021,3,4,Mittwoch
6416,2021,3,4,Donnerstag
6417,2021,3,4,Freitag
6418,2021,3,4,Samstag
6419,2021,3,4,Sonntag
6420,2021,3,5,Montag
6421,2021,3,5,Dienstag
6422,2021,3,5,Mittwoch
6423,2021,3,5,Donnerstag
6424,2021,3,5,Freitag
6425,2021,3,5,Samstag
6426,2021,3,5,Sonntag
6427,2021,3,6,Montag
6428,2021,3,6,Dienstag
6429,2021,3,6,Mittwoch
6430,2021,3,6,Donnerstag
6431,2021,3,6,Freitag
6432,2021,3,6,Samstag
6433,2021,3,6,Sonntag
6434,2021,3,7,Montag
6435,2021,3,7,Dienstag
6436,2021,3,7,Mittwoch
6437,2021,3,7,Donnerstag
6438,2021,3,7,Freitag
6439,2021,3,7,Samstag
6440,2021,3,7,Sonntag
6441,2021,3,8,Montag
6442,2021,3,8,Dienstag
6443,2021,3,8,Mittwoch
6444,2021,3,8,Donnerstag
6445,2021,3,8,Freitag
6446,2021,3,8,Samstag
6447,2021,3,8,Sonntag
6448,2021,3,9,Montag
6449,2021,3,9,Dienstag
6450,2021,3,9,Mittwoch
6451,2021,3,9,Donnerstag
6452,2021,3,9,Freitag
6453,2021,3,9,Samstag
6454,2021,3,9,Sonntag
6455,2021,3,10,Montag
6456,2021,3,10,Dienstag
6457,2021,3,10,Mittwoch
6458,2021,3,10,Donnerstag
6459,2021,3,10,Freitag
6460,2021,3,10,Samstag
6461,2021,3,10,Sonntag
6462,2021,3,11,Montag
6463,2021,3,11,Dienstag
6464,2021,3,11,Mittwoch
6465,2021,3,11,Donnerstag
6466,2021,3,11,Freitag
6467,2021,3,11,Samstag
6468,2021,3,11,Sonntag
6469,2021,3,12,Montag
6470,2021,3,12,Dienstag
6471,2021,3,12,Mittwoch
6472,2021,3,12,Donnerstag
6473,2021,3,12,Freitag
6474,2021,3,12,Samstag
6475,2021,3,12,Sonntag
6476,2021,3,13,Montag
6477,2021,3,13,Dienstag
6478,2021,3,13,Mittwoch
6479,2021,3,13,Donnerstag
6480,2021,3,13,Freitag
6481,2021,3,13,Samstag
6482,2021,3,13,Sonntag
6483,2021,3,14,Montag
6484,2021,3,14,Dienstag
6485,2021,3,14,Mittwoch
6486,2021,3,14,Donnerstag
6487,2021,3,14,Freitag
6488,2021,3,14,Samstag
6489,2021,3,14,Sonntag
6490,2021,3,15,Montag
6491,2021,3,15,Dienstag
6492,2021,3,15,Mittwoch
6493,2021,3,15,Donnerstag
6494,2021,3,15,Freitag
6495,2021,3,15,Samstag
6496,2021,3,15,Sonntag
6497,2021,3,16,Montag
6498,2021,3,16,Dienstag
6499,2021,3,16,Mittwoch
6500,2021,3,16,Donnerstag
6501,2021,3,16,Freitag
6502,2021,3,16,Samstag
6503,2021,3,16,Sonntag
6504,2021,3,17,Montag
6505,2021,3,17,Dienstag
6506,2021,3,17,Mittwoch
6507,2021,3,17,Donnerstag
6508,2021,3,17,Freitag
6509,2021,3,17,Samstag
6510,2021,3,17,Sonntag
6511,2021,3,18,Montag
6512,2021,3,18,Dienstag
6513,2021,3,18,Mittwoch
6514,2021,3,18,Donnerstag
6515,2021,3,18,Freitag
6516,2021,3,18,Samstag
6517,2021,3,18,Sonntag
6518,2021,3,19,Montag
6519,2021,3,19,Dienstag
6520,2021,3,19,Mittwoch
6521,2021,3,19,Donnerstag
6522,2021,3,19,Freitag
6523,2021,3,19,Samstag
6524,2021,3,19,Sonntag
6525,2021,3,20,Montag
6526,2021,3,20,Dienstag
6527,2021,3,20,Mittwoch
6528,2021,3,20,Donnerstag
6529,2021,3,20,Freitag
6530,2021,3,20,Samstag
6531,2021,3,20,Sonntag
6532,2021,3,21,Montag
6533,2021,3,21,Dienstag
6534,2021,3,21,Mittwoch
6535,2021,3,21,Donnerstag
6536,2021,3,21,Freitag
6537,2021,3,21,Samstag
6538,2021,3,21,Sonntag
6539,2021,3,22,Montag
6540,2021,3,22,Dienstag
6541,2021,3,22,Mittwoch
6542,2021,3,22,Donnerstag
6543,2021,3,22,Freitag
6544,2021,3,22,Samstag
6545,2021,3,22,Sonntag
6546,2021,3,23,Montag
6547,2021,3,23,Dienstag
6548,2021,3,23,Mittwoch
6549,2021,3,23,Donnerstag
6550,2021,3,23,Freitag
6551,2021,3,23,Samstag
6552,2021,3,23,Sonntag
6553,2021,4,0,Montag
6554,2021,4,0,Dienstag
6555,2021,4,0,Mittwoch
6556,2021,4,0,Donnerstag
6557,2021,4,0,Freitag
6558,2021,4,0,Samstag
6559,2021,4,0,Sonntag
6560,2021,4,1,Montag
6561,2021,4,1,Dienstag
6562,2021,4,1,Mittwoch
6563,2021,4,1,Donnerstag
6564,2021,4,1,Freitag
6565,2021,4,1,Samstag
6566,2021,4,1,Sonntag
6567,2021,4,2,Montag
6568,2021,4,2,Dienstag
6569,2021,4,2,Mittwoch
6570,2021,4,2,Donnerstag
6571,2021,4,2,Freitag
6572,2021,4,2,Samstag
6573,2021,4,2,Sonntag
6574,2021,4,3,Montag
6575,2021,4,3,Dienstag
6576,2021,4,3,Mittwoch
6577,2021,4,3,Donnerstag
6578,2021,4,3,Freitag
6579,2021,4,3,Samstag
6580,2021,4,3,Sonntag
6581,2021,4,4,Montag
6582,2021,4,4,Dienstag
6583,2021,4,4,Mittwoch
6584,2021,4,4,Donnerstag
6585,2021,4,4,Freitag
6586,2021,4,4,Samstag
6587,2021,4,4,Sonntag
6588,2021,4,5,Montag
6589,2021,4,5,Dienstag
6590,2021,4,5,Mittwoch
6591,2021,4,5,Donnerstag
6592,2021,4,5,Freitag
6593,2021,4,5,Samstag
6594,2021,4,5,Sonntag
6595,2021,4,6,Montag
6596,2021,4,6,Dienstag
6597,2021,4,6,Mittwoch
6598,2021,4,6,Donnerstag
6599,2021,4,6,Freitag
6600,2021,4,6,Samstag
6601,2021,4,6,Sonntag
6602,2021,4,7,Montag
6603,2021,4,7,Dienstag
6604,2021,4,7,Mittwoch
6605,2021,4,7,Donnerstag
6606,2021,4,7,Freitag
6607,2021,4,7,Samstag
6608,2021,4,7,Sonntag
6609,2021,4,8,Montag
6610,2021,4,8,Dienstag
6611,2021,4,8,Mittwoch
6612,2021,4,8,Donnerstag
6613,2021,4,8,Freitag
6614,2021,4,8,Samstag
6615,2021,4,8,Sonntag
6616,2021,4,9,Montag
6617,2021,4,9,Dienstag
6618,2021,4,9,Mittwoch
6619,2021,4,9,Donnerstag
6620,2021,4,9,Freitag
6621,2021,4,9,Samstag
6622,2021,4,9,Sonntag
6623,2021,4,10,Montag
6624,2021,4,10,Dienstag
6625,2021,4,10,Mittwoch
6626,2021,4,10,Donnerstag
6627,2021,4,10,Freitag
6628,2021,4,10,Samstag
6629,2021,4,10,Sonntag
6630,2021,4,11,Montag
6631,2021,4,11,Dienstag
6632,2021,4,11,Mittwoch
6633,2021,4,11,Donnerstag
6634,2021,4,11,Freitag
6635,2021,4,11,Samstag
6636,2021,4,11,Sonntag
6637,2021,4,12,Montag
6638,2021,4,12,Dienstag
6639,2021,4,12,Mittwoch
6640,2021,4,12,Donnerstag
6641,2021,4,12,Freitag
6642,2021,4,12,Samstag
6643,2021,4,12,Sonntag
6644,2021,4,13,Montag
6645,2021,4,13,Dienstag
6646,2021,4,13,Mittwoch
6647,2021,4,13,Donnerstag
6648,2021,4,13,Freitag
6649,2021,4,13,Samstag
6650,2021,4,13,Sonntag
6651,2021,4,14,Montag
6652,2021,4,14,Dienstag
6653,2021,4,14,Mittwoch
6654,2021,4,14,Donnerstag
6655,2021,4,14,Freitag
6656,2021,4,14,Samstag
6657,2021,4,14,Sonntag
6658,2021,4,15,Montag
6659,2021,4,15,Dienstag
6660,2021,4,15,Mittwoch
6661,2021,4,15,Donnerstag
6662,2021,4,15,Freitag
6663,2021,4,15,Samstag
6664,2021,4,15,Sonntag
6665,2021,4,16,Montag
6666,2021,4,16,Dienstag
6667,2021,4,16,Mittwoch
6668,2021,4,16,Donnerstag
6669,2021,4,16,Freitag
6670,2021,4,16,Samstag
6671,2021,4,16,Sonntag
6672,2021,4,17,Montag
6673,2021,4,17,Dienstag
6674,2021,4,17,Mittwoch
6675,2021,4,17,Donnerstag
6676,2021,4,17,Freitag
6677,2021,4,17,Samstag
6678,2021,4,17,Sonntag
6679,2021,4,18,Montag
6680,2021,4,18,Dienstag
6681,2021,4,18,Mittwoch
6682,2021,4,18,Donnerstag
6683,2021,4,18,Freitag
6684,2021,4,18,Samstag
6685,2021,4,18,Sonntag
6686,2021,4,19,Montag
6687,2021,4,19,Dienstag
6688,2021,4,19,Mittwoch
6689,2021,4,19,Donnerstag
6690,2021,4,19,Freitag
6691,2021,4,19,Samstag
6692,2021,4,19,Sonntag
6693,2021,4,20,Montag
6694,2021,4,20,Dienstag
6695,2021,4,20,Mittwoch
6696,2021,4,20,Donnerstag
6697,2021,4,20,Freitag
6698,2021,4,20,Samstag
6699,2021,4,20,Sonntag
6700,2021,4,21,Montag
6701,2021,4,21,Dienstag
6702,2021,4,21,Mittwoch
6703,2021,4,21,Donnerstag
6704,2021,4,21,Freitag
6705,2021,4,21,Samstag
6706,2021,4,21,Sonntag
6707,2021,4,22,Montag
6708,2021,4,22,Dienstag
6709,2021,4,22,Mittwoch
6710,2021,4,22,Donnerstag
6711,2021,4,22,Freitag
6712,2021,4,22,Samstag
6713,2021,4,22,Sonntag
6714,2021,4,23,Montag
6715,2021,4,23,Dienstag
6716,2021,4,23,Mittwoch
6717,2021,4,23,Donnerstag
6718,2021,4,23,Freitag
6719,2021,4,23,Samstag
6720,2021,4,23,Sonntag
6721,2021,5,0,Montag
6722,2021,5,0,Dienstag
6723,2021,5,0,Mittwoch
6724,2021,5,0,Donnerstag
6725,2021,5,0,Freitag
6726,2021,5,0,Samstag
6727,2021,5,0,Sonntag
6728,2021,5,1,Montag
6729,2021,5,1,Dienstag
6730,2021,5,1,Mittwoch
6731,2021,5,1,Donnerstag
6732,2021,5,1,Freitag
6733,2021,5,1,Samstag
6734,2021,5,1,Sonntag
6735,2021,5,2,Montag
6736,2021,5,2,Dienstag
6737,2021,5,2,Mittwoch
6738,2021,5,2,Donnerstag
6739,2021,5,2,Freitag
6740,2021,5,2,Samstag
6741,2021,5,2,Sonntag
6742,2021,5,3,Montag
6743,2021,5,3,Dienstag
6744,2021,5,3,Mittwoch
6745,2021,5,3,Donnerstag
6746,2021,5,3,Freitag
6747,2021,5,3,Samstag
6748,2021,5,3,Sonntag
6749,2021,5,4,Montag
6750,2021,5,4,Dienstag
6751,2021,5,4,Mittwoch
6752,2021,5,4,Donnerstag
6753,2021,5,4,Freitag
6754,2021,5,4,Samstag
6755,2021,5,4,Sonntag
6756,2021,5,5,Montag
6757,2021,5,5,Dienstag
6758,2021,5,5,Mittwoch
6759,2021,5,5,Donnerstag
6760,2021,5,5,Freitag
6761,2021,5,5,Samstag
6762,2021,5,5,Sonntag
6763,2021,5,6,Montag
6764,2021,5,6,Dienstag
6765,2021,5,6,Mittwoch
6766,2021,5,6,Donnerstag
6767,2021,5,6,Freitag
6768,2021,5,6,Samstag
6769,2021,5,6,Sonntag
6770,2021,5,7,Montag
6771,2021,5,7,Dienstag
6772,2021,5,7,Mittwoch
6773,2021,5,7,Donnerstag
6774,2021,5,7,Freitag
6775,2021,5,7,Samstag
6776,2021,5,7,Sonntag
6777,2021,5,8,Montag
6778,2021,5,8,Dienstag
6779,2021,5,8,Mittwoch
6780,2021,5,8,Donnerstag
6781,2021,5,8,Freitag
6782,2021,5,8,Samstag
6783,2021,5,8,Sonntag
6784,2021,5,9,Montag
6785,2021,5,9,Dienstag
6786,2021,5,9,Mittwoch
6787,2021,5,9,Donnerstag
6788,2021,5,9,Freitag
6789,2021,5,9,Samstag
6790,2021,5,9,Sonntag
6791,2021,5,10,Montag
6792,2021,5,10,Dienstag
6793,2021,5,10,Mittwoch
6794,2021,5,10,Donnerstag
6795,2021,5,10,Freitag
6796,2021,5,10,Samstag
6797,2021,5,10,Sonntag
6798,2021,5,11,Montag
6799,2021,5,11,Dienstag
6800,2021,5,11,Mittwoch
6801,2021,5,11,Donnerstag
6802,2021,5,11,Freitag
6803,2021,5,11,Samstag
6804,2021,5,11,Sonntag
6805,2021,5,12,Montag
6806,2021,5,12,Dienstag
6807,2021,5,12,Mittwoch
6808,2021,5,12,Donnerstag
6809,2021,5,12,Freitag
6810,2021,5,12,Samstag
6811,2021,5,12,Sonntag
6812,2021,5,13,Montag
6813,2021,5,13,Dienstag
6814,2021,5,13,Mittwoch
6815,2021,5,13,Donnerstag
6816,2021,5,13,Freitag
6817,2021,5,13,Samstag
6818,2021,5,13,Sonntag
6819,2021,5,14,Montag
6820,2021,5,14,Dienstag
6821,2021,5,14,Mittwoch
6822,2021,5,14,Donnerstag
6823,2021,5,14,Freitag
6824,2021,5,14,Samstag
6825,2021,5,14,Sonntag
6826,2021,5,15,Montag
6827,2021,5,15,Dienstag
6828,2021,5,15,Mittwoch
6829,2021,5,15,Donnerstag
6830,2021,5,15,Freitag
6831,2021,5,15,Samstag
6832,2021,5,15,Sonntag
6833,2021,5,16,Montag
6834,2021,5,16,Dienstag
6835,2021,5,16,Mittwoch
6836,2021,5,16,Donnerstag
6837,2021,5,16,Freitag
6838,2021,5,16,Samstag
6839,2021,5,16,Sonntag
6840,2021,5,17,Montag
6841,2021,5,17,Dienstag
6842,2021,5,17,Mittwoch
6843,2021,5,17,Donnerstag
6844,2021,5,17,Freitag
6845,2021,5,17,Samstag
6846,2021,5,17,Sonntag
6847,2021,5,18,Montag
6848,2021,5,18,Dienstag
6849,2021,5,18,Mittwoch
6850,2021,5,18,Donnerstag
6851,2021,5,18,Freitag
6852,2021,5,18,Samstag
6853,2021,5,18,Sonntag
6854,2021,5,19,Montag
6855,2021,5,19,Dienstag
6856,2021,5,19,Mittwoch
6857,2021,5,19,Donnerstag
6858,2021,5,19,Freitag
6859,2021,5,19,Samstag
6860,2021,5,19,Sonntag
6861,2021,5,20,Montag
6862,2021,5,20,Dienstag
6863,2021,5,20,Mittwoch
6864,2021,5,20,Donnerstag
6865,2021,5,20,Freitag
6866,2021,5,20,Samstag
6867,2021,5,20,Sonntag
6868,2021,5,21,Montag
6869,2021,5,21,Dienstag
6870,2021,5,21,Mittwoch
6871,2021,5,21,Donnerstag
6872,2021,5,21,Freitag
6873,2021,5,21,Samstag
6874,2021,5,21,Sonntag
6875,2021,5,22,Montag
6876,2021,5,22,Dienstag
6877,2021,5,22,Mittwoch
6878,2021,5,22,Donnerstag
6879,2021,5,22,Freitag
6880,2021,5,22,Samstag
6881,2021,5,22,Sonntag
6882,2021,5,23,Montag
6883,2021,5,23,Dienstag
6884,2021,5,23,Mittwoch
6885,2021,5,23,Donnerstag
6886,2021,5,23,Freitag
6887,2021,5,23,Samstag
6888,2021,5,23,Sonntag
6889,2021,6,0,Montag
6890,2021,6,0,Dienstag
6891,2021,6,0,Mittwoch
6892,2021,6,0,Donnerstag
6893,2021,6,0,Freitag
6894,2021,6,0,Samstag
6895,2021,6,0,Sonntag
6896,2021,6,1,Montag
6897,2021,6,1,Dienstag
6898,2021,6,1,Mittwoch
6899,2021,6,1,Donnerstag
6900,2021,6,1,Freitag
6901,2021,6,1,Samstag
6902,2021,6,1,Sonntag
6903,2021,6,2,Montag
6904,2021,6,2,Dienstag
6905,2021,6,2,Mittwoch
6906,2021,6,2,Donnerstag
6907,2021,6,2,Freitag
6908,2021,6,2,Samstag
6909,2021,6,2,Sonntag
6910,2021,6,3,Montag
6911,2021,6,3,Dienstag
6912,2021,6,3,Mittwoch
6913,2021,6,3,Donnerstag
6914,2021,6,3,Freitag
6915,2021,6,3,Samstag
6916,2021,6,3,Sonntag
6917,2021,6,4,Montag
6918,2021,6,4,Dienstag
6919,2021,6,4,Mittwoch
6920,2021,6,4,Donnerstag
6921,2021,6,4,Freitag
6922,2021,6,4,Samstag
6923,2021,6,4,Sonntag
6924,2021,6,5,Montag
6925,2021,6,5,Dienstag
6926,2021,6,5,Mittwoch
6927,2021,6,5,Donnerstag
6928,2021,6,5,Freitag
6929,2021,6,5,Samstag
6930,2021,6,5,Sonntag
6931,2021,6,6,Montag
6932,2021,6,6,Dienstag
6933,2021,6,6,Mittwoch
6934,2021,6,6,Donnerstag
6935,2021,6,6,Freitag
6936,2021,6,6,Samstag
6937,2021,6,6,Sonntag
6938,2021,6,7,Montag
6939,2021,6,7,Dienstag
6940,2021,6,7,Mittwoch
6941,2021,6,7,Donnerstag
6942,2021,6,7,Freitag
6943,2021,6,7,Samstag
6944,2021,6,7,Sonntag
6945,2021,6,8,Montag
6946,2021,6,8,Dienstag
6947,2021,6,8,Mittwoch
6948,2021,6,8,Donnerstag
6949,2021,6,8,Freitag
6950,2021,6,8,Samstag
6951,2021,6,8,Sonntag
6952,2021,6,9,Montag
6953,2021,6,9,Dienstag
6954,2021,6,9,Mittwoch
6955,2021,6,9,Donnerstag
6956,2021,6,9,Freitag
6957,2021,6,9,Samstag
6958,2021,6,9,Sonntag
6959,2021,6,10,Montag
6960,2021,6,10,Dienstag
