,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNWD,TMAX,TMIN
22208,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-10-21,2.0,0.0,12.7,9.8
22209,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-10-22,0.0,0.0,14.7,9.6
22210,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-10-23,0.1,0.0,11.5,7.1
22211,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-10-24,7.7,0.0,13.7,6.5
22212,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-10-25,0.7,0.0,17.7,10.9
22213,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-10-26,0.4,0.0,14.4,9.4
22214,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-10-27,2.7,0.0,12.3,7.0
22215,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-10-28,8.3,0.0,10.8,8.5
22216,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-10-29,3.1,0.0,11.7,5.0
22217,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-10-30,0.0,0.0,9.1,2.5
22218,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-10-31,1.4,0.0,9.2,4.2
22219,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-11-01,9.8,0.0,11.1,7.6
22220,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-11-02,4.1,0.0,11.4,8.1
22221,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-11-03,0.0,0.0,11.8,3.9
22222,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-11-04,0.0,0.0,11.5,2.7
22223,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-11-05,8.9,0.0,12.7,5.9
22224,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-11-06,0.0,0.0,10.1,0.7
22225,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-11-07,0.0,0.0,7.9,-0.6
22226,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-11-08,0.0,0.0,8.7,5.5
22227,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-11-09,0.9,0.0,7.4,5.3
22228,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-11-10,2.8,0.0,8.1,4.9
22229,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-11-11,0.5,0.0,7.0,3.3
22230,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-11-12,1.0,0.0,5.8,0.6
22231,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-11-13,0.1,0.0,7.0,0.2
22232,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-11-14,0.0,0.0,6.9,-2.3
22233,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-11-15,0.2,0.0,8.8,5.9
22234,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-11-16,0.8,0.0,8.7,3.7
22235,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-11-17,0.0,0.0,9.0,0.3
22236,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-11-18,0.8,0.0,5.8,0.0
22237,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-11-19,7.5,0.0,5.9,2.1
22238,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-11-20,0.3,0.0,6.5,-0.2
22239,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-11-21,5.0,0.0,5.6,2.7
22240,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-11-22,0.4,0.0,10.1,4.0
22241,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-11-23,0.0,0.0,12.1,4.0
22242,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-11-24,1.6,0.0,14.5,4.8
22243,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-11-25,16.0,0.0,5.7,0.7
22244,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-11-26,0.1,0.0,5.2,0.6
22245,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-11-27,4.0,0.0,5.5,1.6
22246,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-11-28,0.0,0.0,7.2,4.1
22247,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-11-29,0.0,0.0,5.1,-0.3
22248,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-11-30,0.0,0.0,4.4,-1.2
22249,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-12-01,0.2,0.0,2.1,-1.0
22250,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-12-02,0.0,0.0,3.5,-0.1
22251,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-12-03,0.2,0.0,2.5,-2.1
22252,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-12-04,2.9,0.0,5.0,0.3
22253,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-12-05,0.3,0.0,7.5,2.2
22254,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-12-06,0.0,0.0,7.4,6.5
22255,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-12-07,3.9,0.0,7.2,4.2
22256,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-12-08,0.7,0.0,5.7,0.0
22257,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-12-09,1.2,0.0,2.2,-0.9
22258,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-12-10,2.9,0.0,1.2,-1.7
22259,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-12-11,2.6,10.0,6.0,0.4
22260,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-12-12,1.0,0.0,7.9,0.8
22261,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-12-13,5.6,0.0,4.0,-0.6
22262,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-12-14,1.7,0.0,4.6,1.3
22263,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-12-15,0.9,0.0,2.5,-0.3
22264,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-12-16,2.2,0.0,2.6,0.6
22265,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-12-17,0.1,0.0,2.5,0.4
22266,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-12-18,0.0,0.0,2.8,-3.0
22267,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-12-19,1.0,0.0,3.0,-2.9
22268,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-12-20,0.7,0.0,4.0,-0.5
22269,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-12-21,0.6,0.0,7.7,4.0
22270,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-12-22,0.0,0.0,6.7,4.3
22271,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-12-23,0.0,0.0,9.3,3.7
22272,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-12-24,0.0,0.0,10.2,9.2
22273,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-12-25,0.0,0.0,10.2,2.7
22274,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-12-26,0.8,0.0,10.1,1.3
22275,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-12-27,0.0,0.0,5.5,0.2
22276,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-12-28,0.6,0.0,4.1,0.5
22277,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-12-29,0.0,0.0,3.6,-2.2
22278,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-12-30,2.4,0.0,9.1,-2.5
22279,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2017-12-31,1.2,0.0,12.2,4.5
22280,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-01-01,3.9,0.0,11.1,3.4
22281,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-01-02,1.8,0.0,5.9,1.9
22282,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-01-03,12.8,0.0,7.7,1.7
22283,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-01-04,0.9,0.0,7.3,5.1
22284,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-01-05,0.0,0.0,9.7,3.6
22285,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-01-06,0.0,0.0,6.6,2.4
22286,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-01-07,0.0,0.0,4.0,-2.4
22287,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-01-08,0.0,0.0,1.3,-4.6
22288,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-01-09,0.5,0.0,5.4,-2.6
22289,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-01-10,0.3,0.0,3.2,1.0
22290,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-01-11,5.4,0.0,3.5,0.8
22291,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-01-12,0.0,0.0,2.1,0.5
22292,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-01-13,0.0,0.0,0.5,-0.4
22293,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-01-14,0.0,0.0,-0.1,-3.4
22294,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-01-15,2.9,0.0,3.3,-3.0
22295,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-01-16,2.5,10.0,5.7,0.3
22296,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-01-17,2.2,0.0,1.9,-0.6
22297,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-01-18,5.7,0.0,5.5,0.6
22298,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-01-19,2.6,0.0,3.6,0.5
22299,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-01-20,0.1,0.0,3.5,-2.0
22300,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-01-21,0.0,0.0,1.0,-2.1
22301,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-01-22,0.0,0.0,1.6,-0.7
22302,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-01-23,0.6,0.0,5.5,-0.4
22303,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-01-24,0.2,0.0,10.6,5.0
22304,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-01-25,7.0,0.0,10.2,7.1
22305,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-01-26,1.5,0.0,7.1,4.7
22306,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-01-27,0.0,0.0,6.8,3.9
22307,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-01-28,0.7,0.0,8.8,5.4
22308,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-01-29,2.9,0.0,11.1,5.3
22309,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-01-30,0.2,0.0,6.0,0.8
22310,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-01-31,3.7,0.0,8.8,-0.6
22311,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-02-01,0.0,0.0,5.9,-0.1
22312,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-02-02,0.8,0.0,5.2,-1.0
22313,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-02-03,0.1,0.0,2.5,-1.0
22314,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-02-04,0.9,0.0,3.3,-3.5
22315,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-02-05,0.0,10.0,1.4,-6.0
22316,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-02-06,0.0,0.0,0.2,-7.9
22317,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-02-07,0.0,0.0,1.8,-5.3
22318,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-02-08,0.0,0.0,2.2,-7.6
22319,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-02-09,0.0,0.0,2.2,-8.1
22320,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-02-10,0.0,0.0,2.0,-2.4
22321,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-02-11,0.4,0.0,4.5,-0.8
22322,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-02-12,0.1,0.0,4.9,-2.4
22323,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-02-13,0.0,10.0,5.2,-4.1
22324,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-02-14,0.0,0.0,4.6,-5.9
22325,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-02-15,0.0,0.0,2.7,-3.5
22326,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-02-16,0.0,0.0,7.0,-2.2
22327,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-02-17,0.0,0.0,4.2,-2.4
22328,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-02-18,0.0,0.0,3.6,0.4
22329,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-02-19,0.0,0.0,4.8,-1.9
22330,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-02-20,0.0,0.0,3.6,-2.8
22331,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-02-21,0.0,0.0,4.2,-4.6
22332,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-02-22,0.0,0.0,3.9,-3.5
22333,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-02-23,0.0,0.0,-0.8,-6.4
22334,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-02-24,0.0,0.0,0.3,-6.9
22335,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-02-25,0.0,0.0,-1.4,-9.9
22336,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-02-26,0.0,0.0,-3.0,-10.7
22337,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-02-27,0.0,0.0,-3.4,-13.2
22338,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-02-28,0.0,0.0,-6.2,-12.2
22339,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-03-01,0.0,0.0,-5.0,-12.4
22340,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-03-02,0.0,0.0,-3.5,-13.5
22341,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-03-03,0.0,0.0,-2.2,-13.0
22342,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-03-04,0.1,0.0,3.9,-10.7
22343,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-03-05,0.0,0.0,9.4,-3.2
22344,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-03-06,6.6,0.0,5.2,-4.0
22345,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-03-07,0.7,10.0,2.1,0.3
22346,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-03-08,3.9,0.0,9.1,0.2
22347,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-03-09,0.0,0.0,8.9,-0.1
22348,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-03-10,0.9,0.0,9.7,-1.5
22349,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-03-11,0.0,0.0,16.8,3.7
22350,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-03-12,7.7,0.0,9.7,5.1
22351,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-03-13,3.2,0.0,12.0,4.4
22352,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-03-14,0.2,0.0,5.5,2.2
22353,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-03-15,0.0,0.0,4.6,1.8
22354,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-03-16,0.4,0.0,1.7,-2.9
22355,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-03-17,0.0,10.0,-1.2,-5.6
22356,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-03-18,0.0,0.0,1.1,-6.0
22357,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-03-19,0.0,0.0,3.3,-7.1
22358,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-03-20,0.4,0.0,2.4,-7.4
22359,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-03-21,0.2,0.0,6.4,-6.2
22360,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-03-22,2.7,0.0,3.1,0.3
22361,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-03-23,0.0,0.0,3.8,1.4
22362,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-03-24,0.0,0.0,7.4,-1.2
22363,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-03-25,0.0,0.0,11.0,-2.8
22364,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-03-26,0.0,0.0,7.7,2.7
22365,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-03-27,0.0,0.0,7.7,0.6
22366,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-03-28,8.1,0.0,2.2,0.2
22367,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-03-29,0.0,0.0,7.8,1.1
22368,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-03-30,0.0,0.0,11.4,-1.7
22369,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-03-31,2.5,0.0,5.5,0.7
22370,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-04-01,1.6,0.0,2.9,0.8
22371,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-04-02,1.2,0.0,9.3,-0.7
22372,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-04-03,0.0,0.0,18.4,5.0
22373,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-04-04,4.8,0.0,21.0,9.2
22374,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-04-05,0.0,0.0,16.3,3.7
22375,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-04-06,0.0,0.0,12.9,-0.1
22376,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-04-07,0.0,0.0,20.9,2.4
22377,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-04-08,0.0,0.0,20.7,6.3
22378,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-04-09,0.0,0.0,22.2,4.3
22379,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-04-10,0.8,0.0,24.4,9.7
22380,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-04-11,0.0,0.0,19.2,11.0
22381,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-04-12,0.0,0.0,24.0,10.1
22382,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-04-13,22.9,0.0,20.4,11.2
22383,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-04-14,3.4,0.0,18.3,8.9
22384,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-04-15,0.0,0.0,22.6,8.0
22385,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-04-16,2.9,0.0,16.6,10.3
22386,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-04-17,0.0,0.0,19.0,6.9
22387,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-04-18,0.0,0.0,24.2,7.0
22388,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-04-19,0.0,0.0,24.6,8.6
22389,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-04-20,0.0,0.0,26.8,10.4
22390,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-04-21,0.0,0.0,22.7,9.2
22391,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-04-22,0.2,0.0,23.8,6.6
22392,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-04-23,0.5,0.0,21.6,9.7
22393,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-04-24,0.4,0.0,17.2,8.0
22394,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-04-25,1.4,0.0,19.2,6.8
22395,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-04-26,3.2,0.0,13.7,5.3
22396,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-04-27,0.0,0.0,16.5,3.2
22397,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-04-28,0.0,0.0,22.5,5.0
22398,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-04-29,0.0,0.0,24.6,9.9
22399,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-04-30,0.0,0.0,24.0,7.8
22400,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-05-01,0.0,0.0,16.5,4.2
22401,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-05-02,0.1,0.0,15.5,1.6
22402,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-05-03,0.0,0.0,20.4,7.6
22403,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-05-04,0.0,0.0,18.3,4.7
22404,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-05-05,0.0,0.0,19.0,4.5
22405,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-05-06,0.0,0.0,21.4,6.5
22406,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-05-07,0.0,0.0,24.1,7.6
22407,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-05-08,0.0,0.0,25.7,10.0
22408,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-05-09,0.1,0.0,26.8,12.0
22409,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-05-10,12.4,0.0,27.9,14.9
22410,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-05-11,0.0,0.0,16.5,12.2
22411,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-05-12,0.0,0.0,23.2,9.8
22412,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-05-13,0.0,0.0,25.7,13.3
22413,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-05-14,0.0,0.0,23.5,11.6
22414,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-05-15,2.5,0.0,22.9,10.1
22415,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-05-16,0.0,0.0,22.6,11.4
22416,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-05-17,0.0,0.0,21.5,11.4
22417,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-05-18,0.0,0.0,15.6,8.5
22418,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-05-19,0.0,0.0,22.0,9.6
22419,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-05-20,0.0,0.0,22.3,6.7
22420,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-05-21,0.0,0.0,24.1,7.9
22421,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-05-22,0.0,0.0,25.3,10.0
22422,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-05-23,0.0,0.0,26.2,10.6
22423,GME00127930,"BERLIN SCHONEFELD, GM",52.3819,13.5325,46.0,2018-05-24,0.0,0.0,26.6,13.9
